,SOC,U[V],dE/dx,dx/dE,dqdv
13806,63.73277082849618,0.00526358869171864,0.0003864607403201037,2587.584961855904,2587.584961855904
13807,63.73654077859025,0.005261152025899413,0.0004596757642149414,2175.44642952376,2175.44642952376
13808,63.740301427757515,0.005259347448711867,0.00029574694820384996,3381.269041230236,3381.269041230236
13809,63.744052914680026,0.00525842328800742,2.6936555651539318e-05,37124.27130388714,37124.27130388714
13810,63.74779570520566,0.005259098915969492,4.729996993808141e-06,211416.62485389778,211416.62485389778
13815,63.76637847822603,0.0052634188371074074,0.0003014207239404166,3317.6219170572863,3317.6219170572863
13816,63.770068995861145,0.00526214595197796,0.00016205236180464992,6170.84495939328,6170.84495939328
13820,63.78474673442649,0.005264905218623961,8.645013285452209e-05,11567.362211956293,11567.362211956293
13821,63.78839492502439,0.0052644955391364205,6.94399089229576e-05,14400.940547164068,14400.940547164068
13824,63.79928931337346,0.005264922736801596,0.00014126702290101728,7078.792909090172,7078.792909090172
13830,63.820856155981446,0.005270498024891324,8.50400163801571e-05,11759.169889263285,11759.169889263285
13835,63.83860827180395,0.005275837893260523,8.787135260862065e-05,11380.273209791181,11380.273209791181
13836,63.842134747824296,0.0052758073645065165,9.402256935699738e-05,10635.744235015181,10635.744235015181
13837,63.84565347264402,0.005274970384908315,0.0005343453177019502,1871.4489804096777,1871.4489804096777
13838,63.84916452544929,0.005270877175624847,0.0006708823436084074,1490.5743302490278,1490.5743302490278
13839,63.85266788646395,0.005268780423919059,0.0003160770526547636,3163.785512427737,3163.785512427737
13847,63.88042197625934,0.00527637388802892,1.0392669451863315e-05,96221.66899772885,96221.66899772885
13848,63.88385809169265,0.005274329485965076,0.0003429914017482459,2915.524980809855,2915.524980809855
13849,63.88728692777012,0.005273209244605675,0.00013134069118160652,7613.786641470362,7613.786641470362
13850,63.890708523705236,0.005273117658343643,4.86656732986825e-05,20548.364631936005,20548.364631936005
13851,63.894122544757835,0.005272760226052564,0.0002017354821262101,4956.986195291011,4956.986195291011
13852,63.89752909572238,0.005271256326358375,3.354300685216499e-05,29812.47341382743,29812.47341382743
13854,63.90432010812279,0.005272062777202564,0.00017623124950765686,5674.362536688206,5674.362536688206
13855,63.907704388686376,0.005270824723537424,0.00018756769770237268,5331.408404803117,5331.408404803117
13856,63.91108109106742,0.0052703321656539315,0.00019984792463994104,5003.804777065685,5003.804777065685
13857,63.91445076337556,0.005268980807284313,0.0003264586188272694,3063.1753684196774,3063.1753684196774
13858,63.917813733332984,0.005267320063555256,0.00023432360695663508,4267.602453665986,4267.602453665986
13859,63.921169630630345,0.005266818797805688,0.0001025165780433281,9754.51989411269,9754.51989411269
13861,63.92786002373299,0.005267154511654316,1.3690343412215361e-05,73044.18668619655,73044.18668619655
13865,63.94115616836978,0.005269709092224777,0.0002206221602650622,4532.6362446935045,4532.6362446935045
13866,63.94446267590158,0.005267433675596187,0.0003042520601700082,3286.7484921588557,3286.7484921588557
13867,63.947762245296396,0.005266901881092609,0.0002277171557557274,4391.412656992351,4391.412656992351
13868,63.95105511912867,0.0052653326211801015,0.00013417202741025807,7453.118353368084,7453.118353368084
13871,63.96089272218027,0.00526604318305196,0.0002201669258122492,4542.008279902884,4542.008279902884
13872,63.96415787503617,0.005264443394385443,8.59837951225396e-05,11630.098422323095,11630.098422323095
13876,63.977151077691154,0.005267054422417177,0.00014929469385630557,6698.161697310479,6698.161697310479
13877,63.98038273869806,0.0052666708665278636,1.1336448195373879e-05,88211.05012485966,88211.05012485966
13878,63.98360768827158,0.005266949825578768,0.00020551059709818424,4865.929125407788,4865.929125407788
13879,63.98682621824296,0.005264774703078287,6.187857569983984e-05,16160.682250522263,16160.682250522263
13885,64.00600476018946,0.005268135427156488,0.00023198081501811708,4310.701296233927,4310.701296233927
13886,64.00917895317524,0.005265925370746216,8.362989990551009e-05,11957.445855248638,11957.445855248638
13892,64.02808656265658,0.0052703889204516515,0.0002130608270412864,4693.495345374879,4693.495345374879
13893,64.0312151278423,0.005268719468856523,0.0002966907269467025,3370.5131612678947,3370.5131612678947
13894,64.03433754763249,0.005267651474693583,0.00018425892046294512,5427.145657249752,5427.145657249752
13895,64.03745376451563,0.0052670193860618955,0.00021874570605805665,4571.518307813517,4571.518307813517
13896,64.0405639028119,0.0052656331962279675,0.00018756769770218468,5331.408404808461,5331.408404808461
